Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,fast-break,10.4,59.7,0,right-foot,right,0,39.7,5.6,No information,No information,36,No information,2110,59.7,10.4,60.3,0,60.3,94.4,10,590,shot
dominic-calvert-lewin,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,6.4,53.8,0,right-foot,close-high-right,0,42.2,44.4,No information,No information,32,No information,1917,53.8,6.4,57.8,0,57.8,55.6,14,783,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,9.6,39.4,0,head,right,0,14.8,9.7,No information,No information,32,No information,1916,39.4,9.6,85.2,0,85.2,90.3,14,784,shot
raheem-sterling,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,goal,regular,assisted,5,36.1,0,right-foot,high-left,0,52.4,24.7,No information,No information,31,No information,1805,36.1,5,47.6,0,47.6,75.3,15,895,shot
raheem-sterling,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,21.9,31.8,0,right-foot,high-right,0,42,70.8,No information,No information,30,No information,1779,31.8,21.9,58,0,58,29.2,16,921,shot
raheem-sterling,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,13,36.9,0,left-foot,right,0,36.3,9.7,No information,No information,27,No information,1576,36.9,13,63.7,0,63.7,90.3,19,1124,shot
mason-mount,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,assisted,25.5,50.9,0,right-foot,low-centre,0,50.3,8.9,No information,No information,27,No information,1564,50.9,25.5,49.7,0,49.7,91.1,19,1136,shot
dominic-calvert-lewin,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,9.3,55.7,0,head,close-left,0,58.3,20.8,No information,No information,25,No information,1472,55.7,9.3,41.7,0,41.7,79.2,21,1228,shot
ben-chilwell,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,assisted,24.2,32.6,0,left-foot,high-left,0,53.6,29.7,No information,No information,24,No information,1397,32.6,24.2,46.4,0,46.4,70.3,22,1303,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,block,No information,assisted,20.9,33.3,0,right-foot,low-centre,0,49.9,19,No information,No information,23,No information,1341,33.3,20.9,50.1,0,50.1,81,23,1359,shot
